CustomerID,Age,Gender,Number_of_Transactions,Average_Transaction_Value,Last_Purchase_Days_Ago,Product_Category,Total_Spending,Cross_Sell
d5aa2616-0dfc-4bde-a63e-77d8633ce16f,22,Male,17,110.36227239195509,262,Clothing,682.3307021146951,1
4ae76963-6e85-4b75-804e-f4c58e034f31,54,Male,2,125.89539848850633,62,Clothing,1085.1765618880481,1
469b35a9-bbe9-4a4a-a8b4-bd4b147fea81,55,Female,13,81.80360955488935,226,Clothing,1924.6555100694466,1
1971bff3-1713-477c-8e38-5aab2e11f181,47,Female,14,140.30574078627797,31,Books,1879.4878850799398,1
0dc528e1-8f28-4969-bef9-a9ecf8f5d3a7,26,Female,11,61.0719890832508,190,Home,1406.7029245791111,0
3ae47109-b446-4e25-9d79-3b6509bf6dc5,51,Male,10,77.1270199521413,268,Clothing,682.892379226267,1
9bf33a96-8b6c-407f-aa0f-90e420bbe499,61,Male,3,193.29596253637868,12,Electronics,477.11831470880685,1
41a5dce4-11a0-47c8-922c-9764bfc55648,52,Male,17,82.65266675500521,191,Electronics,206.27954290041123,1
feae1d83-596a-430a-b318-624e0e9cf243,69,Female,15,82.3701597258341,25,Electronics,1431.8760892418015,1
28a06040-fcc5-40e5-84ca-3e5b7c62c97f,39,Female,9,127.22251444816075,91,Beauty,1031.7288533039696,1
2739a75c-649e-4bba-9619-5e857d7be89b,61,Male,10,194.77555937481083,88,Beauty,1165.9610031913016,1
6bce9520-ef8e-450e-8bce-bee6c9160baa,41,Male,8,196.95448027154006,332,Books,971.1647391551888,1
d52c047e-98f6-4695-95e8-9c4ec0a5f07c,34,Female,13,124.33843346173688,274,Clothing,991.7455454682137,0
d260b8a6-213f-4038-a966-9833aaffd8f0,27,Male,18,20.195663564887855,301,Beauty,1163.9835574496822,1
cea08edc-dda1-441c-aed7-19083b30937e,47,Female,5,182.11817913831194,111,Electronics,1832.8109120432734,1
61b6ee79-2b47-4a85-90f4-500a88edb464,63,Female,6,122.64283362386865,80,Beauty,107.26428396269301,0
899e1754-24e0-4a3b-8389-f49275f5c5a1,40,Male,17,85.87935349218846,324,Electronics,1613.1917201676665,0
00d79405-a410-4353-97b7-b6f443cd59f8,49,Female,11,169.2551253828689,140,Clothing,811.5067080886181,1
23df3425-0146-4fc5-a62a-ecf7b816f786,34,Male,16,91.96984268303692,214,Books,1502.6023212018495,0
c6451b37-f602-4f29-a703-d35fc1a4e421,67,Female,9,26.128011116047638,18,Home,1899.626342026495,1
2b19a382-639f-42f2-a2ce-a4a5be86cb6e,68,Female,2,167.79300015026337,54,Home,647.2596373763536,0
f26671e8-a15e-4924-bf08-98b16987a9f5,34,Male,5,118.25469218355721,97,Electronics,224.6315416504079,0
613f2254-1221-45ae-bd6e-ed054e30114f,31,Female,1,80.86583688035532,283,Beauty,502.981950814105,0
0e0cf780-fdb0-473b-9549-3da76dd98fae,26,Male,4,65.16062774369323,234,Beauty,483.0810206694971,0
0f0e499b-b9aa-481c-a6bc-78293076cbf4,57,Male,4,126.88354269477661,240,Electronics,1496.6063640474954,0
f2e5f4bc-6baf-4907-b228-93d14ca50fd1,19,Female,3,57.44891868051803,334,Clothing,170.62345436397885,0
e64d50a4-f100-4cad-8730-6a1dacf641f3,62,Male,9,78.29315958026058,344,Electronics,149.32048071868084,1
a5838df4-c755-4801-918d-79566a91d027,42,Male,12,134.57545569451705,54,Clothing,1402.53675924348,1
ef746a85-a5e1-45c8-99ee-6e681f89d91f,56,Male,10,178.67800107306775,87,Books,1135.6033855082462,1
a43a336f-f6cd-42ab-b488-6e1ee65a6622,26,Male,2,115.92025911048778,261,Books,864.6467124442468,1
c641280e-92cf-4552-a74f-3e247663b355,39,Male,11,156.63915169383665,236,Electronics,1171.9683936052381,0
372444d0-9774-4427-9c50-a53d06712c21,60,Male,10,157.35090867734755,123,Books,1483.733416638846,0
7ecf90ca-4aab-4a42-b9cc-cbe21e5ecc7a,63,Female,6,139.58371147868962,54,Beauty,251.76917677821965,1
f3e900cb-ddb9-40f8-b030-5f789927e139,21,Male,18,64.25090078249318,216,Clothing,1128.9085111628378,0
b17e2d5c-ba25-40e9-a102-fa5d71433f47,43,Female,2,176.02194766704355,197,Home,1657.6128241828953,1
11f09ba2-8eff-403b-968b-3f86cb98129b,46,Female,2,98.52961801512197,39,Home,756.7368826277091,0
5b378d54-3c2e-442d-995d-1119fcc6cc0f,62,Male,10,27.957933908426103,228,Books,1537.885075864146,1
37d43cfd-7ac7-4730-b4fe-189d870f4501,51,Female,16,64.03028061251453,237,Clothing,1698.5706363356928,1
56d4caff-b026-477f-84e9-9b033a5667e5,40,Female,12,157.79870373787685,132,Beauty,1650.811924049261,1
d90b53ef-c235-4c04-a42b-eccf90a4f830,54,Male,1,32.444000447148085,330,Home,1318.1949838724292,1
e5cfc87d-039d-4abf-8df0-ac9db2d08452,28,Male,8,46.52559238788402,321,Beauty,1448.8218108730944,1
bdb5732c-5eb9-40b3-83bb-1dfb9e9062b9,23,Male,16,144.9608268875068,168,Beauty,1585.9666023938228,0
0f0cce06-60b3-466b-a515-6f554bb01511,35,Female,18,180.6681421509573,37,Home,1480.7331535203825,1
f95b842b-a045-450e-b26a-0f28c9e8c8bc,38,Female,13,134.07176091037462,67,Home,930.7763164588284,1
7e988729-c104-41eb-bce8-f24117b746f6,59,Male,15,60.01238968931983,111,Books,360.2858386003133,1
4113114d-0e91-4997-919d-876aaa749384,53,Male,12,29.61447738491875,219,Clothing,653.974669776778,1
0c8b46b7-8159-4145-b885-f9025ea85475,58,Female,8,130.7227848590561,209,Electronics,454.13079637201344,0
60a8bf31-d0b0-492d-9047-089b69f98e1f,55,Female,10,28.531744027609516,87,Clothing,754.8161009337543,1
5b03b7b7-3cf3-4237-9e30-e4494a46c5fe,51,Female,14,130.28996934951624,303,Electronics,1004.195606355735,1
b7607ac9-2d50-4725-aae4-fcba500410c0,34,Female,5,60.60438994899711,179,Home,1920.1410098817796,0
1bdf0050-e51c-45aa-a31f-c8abce562cdb,54,Male,18,182.83809123358935,13,Beauty,1920.9524502290622,1
01700008-4d5d-48ae-ab3a-72844e9b55df,42,Female,19,105.51668032772514,300,Clothing,1550.6976157878703,1
1ef43ee9-b8f8-4bbe-866f-fee981059dcf,55,Female,15,60.30891799574522,125,Beauty,1961.2735623085139,1
da2ede18-f460-49a3-a4c1-99b886e6843f,29,Female,6,173.56615698054648,233,Clothing,1996.1308408576951,1
76ac0d53-d6d1-48aa-813e-ee5c3b230803,40,Female,11,65.7263717205515,251,Clothing,1776.2506582073545,1
90e906d5-d144-4cbb-9bd9-70c8af5a8c0f,59,Male,11,75.18783377447758,126,Beauty,205.03198725196918,1
014f68c7-d5eb-4e45-9d13-3c7cdbca642b,39,Male,18,170.17002182998203,235,Books,880.7860017553107,1
c8f0aae4-ad39-4c83-b918-16419ea671c0,38,Female,18,75.58256536410727,138,Home,1091.533962999417,1
c32dff1d-067c-4738-befe-ef9a3aebbbd3,44,Female,10,93.82947846151473,49,Books,291.9610419505125,1
25847197-ce2f-4e2b-8ed4-80e34fe8ca61,48,Male,2,82.57982073659599,186,Books,1626.8297231240938,1
be24069d-ae5a-4db3-b938-a2a8df057fc2,23,Male,9,40.952057209467654,205,Clothing,339.93265915012273,0
d20266aa-a788-4968-8130-f372c8d2ba78,44,Female,14,27.001246204428707,78,Home,797.4911120163187,1
0e42d8c8-4d2e-413e-af2c-2c667bb9726c,57,Female,19,150.41732133097665,194,Clothing,184.37875085936864,0
d29d0240-3685-41e8-a385-b18d7850db50,51,Male,10,136.12468230842973,103,Electronics,1072.9565215193536,1
b179f87c-693c-48cf-b455-e9daa6a32151,29,Male,4,70.82589215937028,105,Clothing,1214.2308213276337,1
2d99511e-7910-4793-b5ea-c3604cab0805,62,Male,6,73.20784249727814,287,Beauty,1483.5948578133252,1
4e0556fb-2092-4f78-9658-d623c20295b4,24,Male,14,190.10104094156264,324,Clothing,711.9499029317584,1
91a7bd31-371a-49e2-b800-e2f78ca24464,27,Male,4,197.7808029020286,211,Electronics,1201.5364242262028,0
3dc33e19-d524-41aa-93f6-869faf51875e,62,Male,15,105.21828258206483,250,Clothing,1481.5873123379201,0
7b2b2f67-61aa-441f-92a7-2d8b4cedf51a,34,Female,16,164.44131418666885,293,Electronics,1535.9685403745468,1
dcab1c85-99b2-4df6-9fda-7534503c4f5f,43,Male,7,152.60345765648577,201,Home,638.2016005775723,0
40710fa9-6fb1-437a-8323-eee816e287e0,38,Male,17,73.51718771216845,24,Clothing,182.02266384734384,0
44285b13-001f-4276-b76d-2840b7615e22,45,Male,19,30.541287893686103,300,Electronics,123.3579812255308,0
cc7c9627-50f0-4c3b-bc50-a3f7d06ec6d4,63,Male,19,45.660126284289206,83,Home,1547.7175551505381,1
b14fca84-47a0-4d17-95ee-038b34f70742,19,Female,17,170.89294106013742,297,Beauty,801.6058885034292,1
f0851d28-80d1-4880-b6ee-a7deddf63f0f,60,Female,6,151.6184875993306,179,Books,311.1881924665355,1
6131fee6-5bbe-4060-8a74-71a7d89e8d1d,18,Male,11,139.58027200321,298,Electronics,409.7534242664808,1
ee6f0414-ddc1-4466-a72d-acbf0b49c9af,68,Female,16,43.5167897053967,364,Beauty,1543.9934258660908,1
811106bf-3ec6-4010-9d8c-af1f74139e32,53,Female,8,135.18752374109445,206,Home,1217.8589013469916,1
11789231-563f-411d-a0be-457a5b1cea9f,68,Female,11,158.9874196687608,40,Beauty,1027.736174018963,1
9dfc3089-a905-454c-afbd-a50fc0a7755c,43,Female,7,174.90831497485232,304,Clothing,1264.8647919678385,1
1faa9634-fbce-4ec4-b78a-77f18f235dff,46,Female,19,22.38163025485128,113,Books,318.12413060697696,1
9b4a2231-f9b6-407f-91cf-27e5ba3be00c,38,Female,10,143.20551833812598,340,Electronics,672.1323736748062,1
f02f8e22-13cd-47c1-a72f-e97fa24f8d17,28,Male,9,23.437578008576796,4,Home,779.4238589008907,0
89c7ef70-f7d8-4ff0-97b8-8c6bdd4297b9,57,Male,4,147.23711219781893,108,Books,663.2706502905882,1
b84b3c6f-78a8-4d8f-be76-c52b2e38ac85,28,Male,15,134.41184565176087,316,Home,1735.6118086631257,0
43495c92-b804-49cf-96e8-6565966543a8,53,Male,13,46.70261532541505,114,Beauty,1183.7712320726037,1
e58e2b55-8d0f-47c5-807f-3dd79b94492b,66,Male,2,157.90191524212344,167,Home,1472.1767445935925,0
afec15d4-fc2f-46f6-a554-affd46b5f7ed,56,Female,2,32.302571274144405,261,Home,511.5768752576082,0
2654dacc-3b6e-4085-8e22-cdd212d4ad61,57,Male,16,168.75177927403402,106,Beauty,564.9443727267133,0
8dbe948f-62be-4d74-a313-dc805c458755,52,Male,9,67.14726407268122,224,Beauty,489.40516700238527,1
e9ac5bee-1312-4680-b07b-8669d89a915b,51,Female,13,143.9933352141197,262,Books,1391.5601764088372,1
2a85d98b-bc61-4814-8523-03b6bdf0965b,64,Female,3,186.26408138393666,251,Electronics,730.6299415965109,1
81e508ff-5353-4453-88df-768932a57a7e,41,Male,9,81.16886444122082,14,Beauty,839.914058188118,0
d1854551-2737-4958-8c0b-048fbfc17f51,39,Female,13,110.52093402927545,198,Books,1432.787135285779,1
63750143-1355-45f3-b74a-9b550fba577c,22,Female,2,103.36124611108107,126,Home,1945.0074686722508,1
efd4a87a-6bb4-481d-bfd1-c477e327c6b5,50,Female,8,48.37004283131626,206,Home,365.6568617799701,1
7316ffd1-2ad2-4b5e-9369-9fb592b51672,53,Female,9,126.2561618883371,140,Clothing,172.2187230578667,0
b764399d-16a1-4a1a-ae06-1c9340e2d826,64,Male,16,153.74034533377065,62,Beauty,429.9495673365488,1
60bcef5a-3de5-4ee5-8298-0faf7ced12ec,37,Female,2,185.03746920628745,283,Books,1483.1733356783925,1
a745a499-af7b-4448-95d8-27cbe3fb2ac6,36,Male,6,173.14446829691232,54,Books,429.5232175455818,0
7d503c35-5fef-4d31-9d87-b52d581ccd02,52,Male,8,111.8034883510457,346,Electronics,1189.4871851185283,1
95be59c0-915b-4f93-8c9b-6ad92b7ece28,69,Female,5,149.42308781214825,12,Books,1201.117246173015,1
03edb4ab-d206-4b13-a3ba-d9400f0f7d81,60,Female,9,164.1410144073007,136,Beauty,624.1250455793081,0
e2314a2e-1ee4-49af-b8af-150a606b433b,34,Female,1,108.82796847290278,330,Books,184.016245759426,0
c04e6242-a0dd-4e75-8db7-af1ceb961713,62,Male,9,40.7769609267682,144,Clothing,828.4410090306291,1
f556f3bc-f558-44ca-87b3-068f68706fd5,60,Female,10,98.82753749252674,282,Home,414.23157340024443,1
9bc2c3ea-bd30-4ed1-9a31-ca45ccb8a468,51,Female,4,171.64604687628167,136,Home,409.72276001972193,0
2182c43e-4fbd-4d51-9a4a-1366a3dea75c,26,Female,3,127.3954529708723,301,Books,1069.0482985060448,1
41b7f3a4-02f1-4fae-9d92-0d9b8d261c28,43,Female,10,150.40250786168102,221,Books,1362.5862192906193,0
4108fa8c-e965-4fd4-8cb4-e668bb45d9eb,19,Female,15,53.34824398746576,340,Books,197.0593519197296,0
bd10efb3-633a-4e05-8450-ea0af0757097,26,Male,11,193.58079827798102,209,Books,1177.7267273528767,0
9fb379bb-85f7-4c32-9979-de88ba41960f,26,Female,14,92.7344953087957,359,Clothing,530.0932047244985,0
336fb376-d3c1-4a02-9835-18db97eca620,57,Female,6,137.65439408919121,123,Beauty,1362.9312189883813,0
de13a269-cff6-4d77-938e-a44973f88368,34,Female,12,23.39700582630895,116,Clothing,1629.920880594615,1
a6b4489c-ce3e-46dd-a986-c0e11ac02ee5,18,Male,13,42.91746720595244,157,Clothing,1623.6765895484734,1
8dd77d13-7b0b-4f93-a86e-cbe0ff15b3fe,42,Female,17,160.76616857928542,270,Clothing,771.2296485694319,1
7babd426-47d8-4092-abc1-a34d4d1dbcd3,60,Male,16,194.23450019364583,17,Home,1156.1758640612115,1
5aa54d9e-3656-4c2e-b3c1-0f6d8d389b12,57,Male,3,77.60996390998608,269,Clothing,1597.7056084828914,0
ef857282-c910-4b89-bb13-8b5185ec7322,59,Female,2,26.69253228942767,349,Books,168.58000988693053,1
483bc1db-e6c1-40fd-b74d-04fc53b80c33,42,Female,11,84.95598835642475,219,Clothing,1230.9674555361062,0
50de31ba-4a4c-4bcd-ada6-ad014b58fe78,56,Female,9,23.14426345022047,319,Books,1681.217868457669,1
b86699dc-7bbe-49e4-861b-8f2d15a4d3db,52,Male,3,54.627156607244444,238,Beauty,776.0961459079765,1
87f4e767-8c8a-4a7b-a39b-9f7ee14d1b4d,20,Male,18,155.44496270967292,33,Home,938.0458222635092,0
5163fb27-f08a-4a11-9429-651f52e2fc7b,67,Male,15,188.67591165916932,285,Beauty,1412.5197336907322,1
3f470196-db94-4e0c-bef4-698d20896c1d,54,Male,14,35.74083518639959,37,Beauty,182.3751881381126,1
a986d01f-b8d2-4bad-a918-de7912e0f4a2,61,Male,2,120.42214018589166,103,Home,801.9901228202198,1
b37b52e2-6487-446b-a4cb-311df0c62f20,61,Male,17,65.69855230232575,211,Books,626.6360019365054,1
cd59549e-5538-4f59-9502-9fda69f57829,68,Female,8,45.03064264290732,280,Books,83.13878669490506,0
07d5c417-6ac2-4928-8c04-2e5a1b2dddfd,47,Female,10,59.41644138048035,142,Books,432.1466894048571,0
4d36e962-f1af-4db9-8b41-893ad94451ea,55,Male,18,123.99735214958734,239,Home,821.9729528982562,1
178391ac-7241-4aab-bc14-1a2a7cf58f02,51,Female,19,31.724210259912986,229,Clothing,434.9859813811133,0
773651b3-e783-4815-9ad6-d20df1580477,29,Female,8,98.15934731031516,133,Electronics,1224.676720479385,1
6c39d95c-0205-45e2-8d88-7a200eedf9cc,36,Male,8,44.3410131719295,125,Clothing,924.8725843058024,0
9fac905d-b834-4378-a35e-d72f8f7526bb,54,Male,3,69.08186943100667,53,Clothing,126.98852480810037,0
a058dc61-cd16-4955-8be8-94dc506d2034,61,Female,3,54.3357793537875,88,Beauty,586.328515409408,1
ff99eb33-facc-4473-9699-fcbd990f186f,66,Male,12,178.9355899695615,98,Electronics,87.97970223946734,0
4f89b998-d11e-4dd2-8ba4-6946035980e5,34,Male,17,147.44203955683213,95,Books,748.3636007942281,0
a2ce2df3-4045-475c-9f03-2680ec5ffad4,27,Female,4,176.3232642105447,188,Clothing,555.2645346043754,1
cd12154e-4a49-489d-8123-a4b2159fd674,66,Male,17,89.02331021858464,256,Home,1391.9642252285003,1
65eda9ba-11b1-4d49-ba7c-cafc8cc06ab5,64,Female,14,76.41440567366061,73,Clothing,649.4435049132379,1
a964d6c3-9725-4ca6-8418-2f250c1e1fcd,29,Female,19,88.50569508159806,362,Books,781.5593959395097,0
a517ee13-316e-42d1-bb2c-13ee93498406,33,Female,9,23.338675230393346,282,Clothing,1464.4011671332569,1
14a5a589-547c-4f84-8b88-58e25db6fcdb,41,Female,12,150.44676952674047,18,Beauty,987.7894680218731,1
1e5408b1-2769-451d-ad3a-ea148b27a325,36,Female,5,82.95904224111409,164,Beauty,1135.0860382618878,0
576e2e10-696c-4cfe-a36a-d245b69c9811,25,Male,11,76.3982846438225,146,Clothing,1690.6259943075247,1
b2137ca7-543c-4bdc-a995-c63863102272,48,Male,3,127.66539176669592,314,Beauty,453.4321956418683,0
4720e34c-b370-49ad-8c7d-4626a677edce,38,Male,15,98.52498410776695,253,Home,1978.9117806288011,1
51e8ea67-e85c-42a4-af98-a3127577c724,34,Male,14,196.55180628030172,160,Electronics,1805.2049290887683,1
a0af730a-104f-4d26-a264-a810d03f6c15,40,Female,11,84.12554772178424,349,Clothing,608.778015772069,1
1f608133-00aa-4f9d-b926-f49baf2b0de2,54,Female,8,130.5012515974244,49,Home,1791.2299143600922,1
f00dd82f-2048-4125-a344-eae0bdd8fe2a,33,Male,4,76.09719810973732,176,Home,1520.2145086787864,0
90cfcc1f-933f-4040-8b95-73b466a3b9b8,23,Female,12,198.3070964379182,327,Home,1864.9751203261958,0
60428fb8-36a1-45a6-b5a9-3ad6727ac19f,25,Male,8,100.11998624962307,65,Books,1397.7136168452043,0
f7e8c6ef-fcf6-4b36-9b59-f41c453d8554,42,Male,6,134.14318595602452,289,Clothing,1365.2308968191094,0
a3489321-f410-43f3-a619-30483e42999c,35,Male,15,42.80990077148187,50,Clothing,56.75559774018607,1
28229dce-4ddf-4b94-b672-7be9c9b0da7a,42,Female,12,151.94435867545846,4,Clothing,975.49248091636,0
328aba1e-0557-4a50-8f9a-4434114e0bcd,29,Female,16,68.45781041761197,119,Electronics,440.5237820479249,0
c4e7b0c1-7e6a-445b-9a2d-bcc2a433fa84,32,Female,16,100.75038550934094,340,Home,681.9588453795643,0
230c2d8e-bb89-4fe5-8133-f54dccb023a9,43,Female,4,178.9639512189424,164,Clothing,1958.690486292866,1
12acdc8d-757d-4bf5-bb13-f169e86208d7,58,Male,11,194.69945267931826,223,Beauty,216.72881776104447,0
dc6df497-4e08-470b-a8d4-dc0e0fc23421,62,Female,13,96.42297833126426,358,Books,1458.8486173848955,1
c135d384-890c-466e-aec4-2c9ad62e83c9,43,Female,9,170.26448023180998,156,Electronics,387.24244164820277,0
e2def069-18cc-453c-9d3f-3cf8c4314fcc,64,Female,4,29.602819018974934,262,Books,64.43261201748918,1
90b1c8ed-0334-40c7-9893-c9d8c698e689,49,Male,12,172.56332536224727,173,Home,1027.7664822534057,0
689daeb3-ce50-4f37-936b-c371a160f10d,27,Male,9,133.31185798747694,23,Beauty,364.3698325814015,0
3e388e42-db8d-4938-96ff-7222271becff,33,Female,13,107.96711031048835,61,Home,1932.6591991640753,1
1296cc03-44f1-4bb2-adc3-66529a3cc945,24,Female,16,180.1934669247046,356,Clothing,447.2086373631275,0
e741de86-cbd3-49ab-8431-b504a243a31f,34,Female,6,172.1607000511545,321,Books,424.4687843679923,0
53d4c003-c256-4849-9e97-a576b64ada05,40,Female,10,73.45011727164297,134,Beauty,112.72550308863438,0
28ca50c7-410e-40e1-8d6c-674a17bdd99d,43,Male,13,162.46790882205636,24,Books,693.148295423877,1
e136aabc-6f82-48de-805c-045f2a08569b,38,Female,7,37.90836805922707,293,Electronics,97.0177661115483,1
1fe5f1d1-ddfd-45e8-b1ea-9ec20922bef0,39,Female,19,168.09750838412663,45,Beauty,1022.8289387240977,1
86aa2e20-628b-46ab-ab4b-6d35895a5801,24,Female,19,141.58201124418508,179,Electronics,1035.940753513447,1
98df9660-aba1-4382-b51b-d2ac23b7d4d0,31,Male,17,35.815939567749695,356,Beauty,153.82440977477262,0
7d793982-68f8-4a68-9371-136060db0759,32,Male,13,142.95443122534436,358,Clothing,518.1214401254616,1
8f15375c-55aa-45e5-8535-eb03ce663af1,24,Female,13,124.49346980174663,63,Books,1672.6076460314857,1
e5085170-27f3-457b-9cbc-7b2bd74a7550,26,Female,2,127.01901820610807,29,Books,951.9623072044645,1
26e51da3-a6f7-4a56-90c7-6b8e77bd7522,68,Female,10,72.35550832334573,357,Home,897.4895810922548,1
84c46693-f9fe-4519-b5de-cccde7155ac1,65,Female,13,67.96949600231216,96,Beauty,1412.6150473555065,1
f891b5e4-ee42-4b75-9507-f226d641e1d3,25,Female,9,157.2563201697236,266,Beauty,1444.0197898040808,1
87b339a0-d758-41f8-9d80-d93c70080cf5,67,Male,1,66.22642658310303,291,Electronics,1535.8270715515887,0
57060f72-ec61-47b2-9653-52eaaf8e3fee,40,Male,14,100.32720532578176,55,Beauty,1669.440533918079,1
d3da5bf9-a2a5-4cfe-8679-6244f091daef,46,Male,16,145.06201974778125,153,Books,502.8887604846205,1
3709890a-e9e1-4ed3-9dc0-e288e7f16282,35,Female,15,34.330925238938796,219,Beauty,179.4421841947345,1
e424f7b3-8675-4a8e-a123-1907c356a9ed,48,Male,1,127.0187088700983,173,Home,791.5165132959758,0
92abf678-7e59-44af-9506-fc768263e8fe,47,Male,17,126.0877470766611,96,Home,1717.440925715147,1
6939c0fa-1ca5-45eb-bb19-59d98a4fc6b9,69,Male,13,143.1611679598446,123,Books,202.15589535685757,0
e8158c1f-99ee-46ec-8828-9df1f7f1e93b,56,Female,15,86.58705715501856,12,Books,1173.1099076657529,1
1a9a0c7a-5b9d-43fb-9fb7-bc7767b1fb7b,52,Female,16,100.81635933149114,4,Books,1417.111750825717,1
1dc2b00b-5151-44e9-bc7e-e955c82fd36d,35,Male,16,79.39447651004485,362,Beauty,988.7440659004795,1
0171ea7a-10ab-42ea-9f9f-dbb989655a6a,59,Female,2,165.47028449397965,346,Beauty,547.5921150328857,0
e4c2a797-f8da-4ae0-b703-191a8d7649d2,56,Male,17,43.509936806503845,67,Clothing,686.3034895555577,1
c4722aca-2793-4c39-87dd-7a5c25ac6881,34,Male,11,193.33171164355937,145,Electronics,189.72159106799285,1
2cc9bc01-89b0-43dc-951c-2a38903319f9,31,Male,8,134.27050807625915,65,Beauty,620.5379173104261,1
25ce4dc6-f704-4472-804f-a132778d342f,48,Male,3,179.64321039059166,82,Clothing,136.53711474448488,0
b68d6394-6bbb-4ed5-ae78-b1681d650fd8,41,Female,12,96.72166248765757,105,Clothing,1466.3337463612386,1
8d2eb10e-dcf4-470c-9a5f-8e8d7cb60b20,52,Female,16,79.8102326705594,181,Home,1801.0907930977885,1
d0d4c8b6-0997-464b-9004-577c4b6d5228,61,Female,14,182.13064582231704,340,Beauty,1285.3506004845062,1
af1e195a-1e66-4b78-bbf4-35105a0470b9,62,Female,16,37.7971451977345,105,Clothing,1330.5712847197142,1
379a9a69-7fb1-4ea5-9c76-fa4a4c1f1ce8,51,Male,17,41.07930167095,226,Home,970.6775574237531,0
e176505f-ad70-4e96-abfc-1a6d536555bc,20,Female,11,73.88241976724191,28,Electronics,354.27107594996073,1
33e82bd0-db09-4a02-b733-09c9b439f583,54,Male,17,192.75949671793734,16,Home,65.06402544407082,1
35282f01-202a-47a2-85d8-4ad34fabb6cc,60,Female,19,133.95234977571926,277,Electronics,720.7531953406136,1
31ab5b36-c3b2-4ab5-8ae8-32cec005b1d5,57,Female,1,119.75486539077167,333,Books,1515.4026868733645,1
b01b1afe-ee25-4c27-8fb2-1bfcf837f5ed,43,Female,12,146.9641405439757,298,Books,1922.841579665384,1
7dba91cf-d8de-498e-9070-e8d68120260e,40,Male,15,95.14542009406992,54,Home,890.6156051967032,1
9bd24de5-61d2-40f6-ac11-594526ebf863,61,Male,18,156.45323025574385,288,Books,762.5124740503893,0
ac217ce5-1fe0-40d9-a5f8-661a3c106947,56,Male,14,90.78152563511796,114,Beauty,919.6190873461934,0
bf41d7bf-8c8b-4cdc-9a8c-98f877f52174,32,Male,1,168.74537327416363,38,Home,884.1610468181766,0
192991f3-f91d-43d5-adbe-79e1d820114a,66,Female,13,68.11311477377082,230,Clothing,1270.465674347358,1
1296fa0e-a871-4fb7-a561-50f5607a2b62,21,Male,15,69.95839867364437,166,Beauty,1481.5874243412818,1
fda8a8eb-b424-4aab-94ca-6c6d8df3b6f6,46,Male,7,114.02899497681233,182,Home,1580.6681453464314,0
e3937929-a21e-4163-97cf-a2a7f14cc659,39,Female,15,97.53700850511233,205,Electronics,1316.7293783977584,1
650b67d8-9414-4b69-aa9e-9ca997a6fa30,42,Female,10,136.66085197124517,245,Books,903.5617196353479,1
2d57653b-7322-4069-909e-0ebc2b160cc1,30,Male,14,85.57233584124421,359,Books,1902.7023233255,0
a3701c14-4248-4938-a351-65a0fad7f617,35,Female,6,61.499116832666026,333,Books,1436.4884079239691,1
ad32f09a-6f8b-4aff-b70c-4389cffd9057,50,Male,14,104.56554131892219,309,Home,881.9831796500462,1
c889ab4d-c716-4f60-8cf4-00ede8247b23,33,Female,12,120.97216990948631,121,Beauty,920.8344653362336,1
f17ad9a3-d637-4aad-bf74-383cb797855c,62,Male,11,45.668009689344274,259,Electronics,1645.06265736158,0
b407352e-9379-4759-8989-11881d2ab6d8,59,Male,19,120.20935263196976,210,Books,909.0547310587535,1
19ab7557-108d-4f48-a10f-e39e520ce60b,61,Male,2,77.46620694462143,310,Beauty,1056.7335644192278,1
d04c59c7-60c5-4c9e-ac4b-d6591fcaf7e0,19,Male,1,90.64133927633142,296,Clothing,618.5269692432669,1
d81bcd2d-9263-445e-9565-9a577aea1650,52,Male,8,70.27726323139062,194,Clothing,1685.883926076332,0
185ee487-4ccb-49a3-9c79-d0c097f6ac97,59,Female,14,187.65385900275078,68,Electronics,1068.456686591474,1
e32d8ffa-4b11-499a-9cdb-7758772b0e10,51,Male,9,143.0005306304385,114,Books,1127.4450798593844,1
7a10c4e6-cf5f-436c-9cc5-e52b00914be6,47,Male,2,67.24285605212302,220,Clothing,1767.3170352911277,1
16b4a7c3-34ed-4a1e-994f-25c0676413f9,30,Male,5,136.10564021935102,220,Beauty,1845.0086723020586,1
101377ca-7c77-4cd6-af1a-fb15ea87888a,30,Male,8,172.7430337247683,218,Beauty,1657.1779034997141,1
933f9b04-7b1b-485f-873d-5753c8dcad19,35,Male,16,92.29343749989836,237,Clothing,177.47230530575138,0
03985ea9-5d73-40f0-bb7d-a12333b6638d,49,Female,16,169.39235164811282,298,Books,914.8427484712232,1
e73ba121-0df7-454f-8a67-bf81373d5533,49,Female,13,47.79468998119863,94,Electronics,719.4953313472296,0
ec6ef080-3b11-4d4e-bfcc-69f9a1cf8048,52,Male,15,168.10064567591024,253,Books,466.3538235917815,1
9a01b570-d46a-450f-acc7-1c182c0ec5c4,56,Female,1,117.25296368102595,357,Home,1822.4600578992824,1
2431381b-6d1e-4d45-90c5-8b50995744ca,63,Male,3,60.13540784179678,215,Clothing,1785.6344687132826,1
2baa97a7-ee4f-48bf-b658-b6e772b97394,69,Female,6,93.28544922006405,258,Home,957.3308724023387,1
6f003532-a0ac-413e-9194-36f72dd3df00,46,Female,14,197.83873864039103,347,Clothing,312.3936588120838,1
